Image,TitleHeader,TitleMain,TitleUnknown,TitleAuthors,TitleCollege,TitleDepartment,TitleDate,TitleFooter,AbstractHeader,AbstractAuthors,Abstract,AbstractContent,AbstractCollege,AbstractKeywords,AbstractFooter,Uncategorized
data_328.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,A CONTENT ANALYSIS OF PRESIDENT DUTERTE’S COMMUNICATION STYLE AMONG HIS SELECTED STATEMENTS,Patricia,Lynn L.  Mendoza,,Bachelor of Arts in Foreign Service,April 2018,COLLEGE OF ARTS AND SCIENCES,,,,,,,,
data_329.jpg,,,,,,,,,,Lynn L.  Mendoza‘ and Mr.,ABSTRACT,"The study is about the communication style of President Duterte. The purpose of the study is to understand his communication style and how it affects his leadership, to identify the implications of his communication style and to determine if the president violates national ethical standard. The researchers gathered data relevant to study which are presented in the Review of Related Literature in the study. A Basic Qualitative Research in the form of Content Analysis was used in the study, the researchers gathered videos and articles of President Duterte expressing his communication style wherein swear words and profanity are involved. A validation was secured with two key informants who are political analyst and their own insights were added to validate the study. Results showed that President Duterte’s communication style is a strategy to strengthen leadership and to get the attention of the public, his communication style does not violate national ethical standard since its basis is on actions not on words, and lastly, the results showed that communication style of the president is used in three ways: control tactics, manipulation, and intimidation.",College of Arts and Sciences,"Keywords: Communication Style, Aggressive Communication Style and President Duterte",,
data_33.jpg,,,,,,,,,,,ABSTRACT,System,College of Fine Arts and Design,"Keywords: Kulitan, Kapampangan, T; ypeface, Typography, Advertising, Cultural Heritage, Writing",,
data_330.jpg,,"A STUDY OF THE EFFECTS OF AHON LAHAT, PAGKAING SAPAT (ALPAS) PROGRAM TO THE AGRICULTURAL CROP SECTOR IN CALABARZON DURING THE COVID-19 PANDEMIC",Sophia,Noellyn V.  Malveda Kiana Ramirez,,Bachelor of Arts in Foreign Service,December 2021,COLLEGE OF ARTS AND SCIENCES,,,,,,,,
data_331.jpg,,,,,,,,,,Mari M.  Sisante,ABSTRACT,"The purpose of this study is to determine the effect of the Ahon Lahat Pagkaing Sapat (ALPAS) program on the agricultural crop sector during the Covid-19 pandemic. The world is confronted with an unexpected global crisis in the form of the COVID-19 pandemic. Nations have been threatened by food insecurity, which can lead to starvation. By establishing the ALPAS Program, the Philippine government paved the way for the Department of Agriculture to assist in mitigating the effects of the pandemic. This became an opportunity to promote agriculture while also preventing food insecurity in the ‘country. In response to the crisis, the government established a program that assists farmers, consumers, and helps increase food production. This study identified the ALPAS Program's strengths, weaknesses, opportunities, and threats as a solution to the Agricultural Crisis During the Pandemic. The respondents are from ATI- CALABARZON, the Department of and a group of farmers from CALABARZON. The researchers indicated that the aforementioned program will assist the farmers during the pandemic. The Department of Agriculture established the Plant Plant Plant program, also known as the ALPAS Program, to assist farmers and resolve food insecurity during pandemic. This study analyzed the effectiveness of ALPAS Program in CALABARZON. In order to achieve the goal of this study, in-depth interviews were conducted with ATI CALABARZON participants, a group of farmers, and a representative of the Department of Agriculture, as well as the use of secondary resources.",College of Arts and Sciences,"Keywords: Effects of ALPAS Program, Agriculture, Farmers, Prevention of food security, The Department of Agriculture",,
data_332.jpg,,heng Towards Changes in Hoc The of the Covid-19 IA TF Guidelines Implications Multinational Company’s Perspective Protocols: A Philippines Company,AT ARTA,"AVILA, JOSHUA M. LEGASPI, JOHN CARLO G. PELAYO, GEO ARLEY",College of Liberal Arts and Education,Bachelor of Arts in Foreign Service,"TOPACIO, LENARD M. December 2022",,,,,,,,,
data_333.jpg,,,,,,,,,,Mari M.  Research Adviser,Abstract,THE IMPLICATIONS OF THE COVID-19 IATF GUIDELINES TOWARDS CHANGES IN HOCHENG PHILIPPINES COMPANY PROTOCOLS: A MULTINATIONAL COMPANY’S PERSPECTIVE,,"Keywords: COVID-19, Inter-Agency Task Force Guidelines, MNCs, This study analyzed the effects of IATF guidelines on how the study’s participant corporation has adopted and coped up with the domestic laws and mandates pertaining to the containment of the transmission of the virus. Content Analysis was utilized in the study to collectively structure and analyze the data from the key respondents relevant to the subject matter. Structured interviews were made with the Hocheng Corporation’s human resources department, the Department of Labor and Employment, and the Local Government Office. Based on the analyzed data from the study, the results show that Governmental Interventions constitute significant changes within the internal policies of the corporation prior to the creation of general guidelines being imposed by the IATF in an attempt to minimize the adverse effects of the virus in the general population. Furthermore, the nature of these guidelines being open for supplemental changes has proven to be beneficial to the corporation since additional initiatives enhancing these general provisions were incorporated based on the needs of the company. In addition, the Hocheng Corporation has been compliant towards these changes manifested by its certification of safety seal from the Department of Labor and Employment and its self-initiatives in enhancing the minimum health standards within the workplace environment. It is concluded that the association of governmental interventions such as the IATF guidelines has a significant effect towards the subject corporation level of compliance and initiatives reflected on its internal policy changes. Along with the “New Normal"" setting, it is recommended that the institutionalization of the DOLE’s safety seal as part of the government's policy regarding minimum health standards should be imposed to further enhance general health conditions of the employed within their workplace. Company Protocols",,
data_334.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,Vaccine Diplomacy: A new Strategy To Enhance Diplomatic Tie Between China,Anne,Jewel M.  Obrero,,Bachelor of Arts in Foreign Service,December 2022,COLLEGE OF LIBERAL ARTS AND EDUCATION,,,,,,,,
data_335.jpg,,,,,,,,,,"Jewel M.  Obrero?, Proponents Mr.",Abstract,"The study’s overall purpose is to empathize on how the covid-19 challenged the Diplomatic tie between Philippines and China. This is to show that behind every conflict with your allies, setting aside the ongoing issues and enhancing more cooperation is a way to shorten the period of global health crisis and also a way of saving the people of your country amidst of pandemic. Also, this will serve as a guide that behind every pandemic and global health crisis, the importance of diplomacy should never be forgotten in the field of Foreign Service. It highlights on how Philippines and China promote vaccine cooperation in dealing with Covid-19 pandemic despite the ongoing issues behind. In this paper, it highlights the use of Vaccine Diplomacy to renew the existing relationship of Philippines and China. Lastly, this study manifests that in dealing with global problems such as pandemic, we also be needing global partners, so that the pandemic will no longer prolong.",College of Liberal Arts and Education,"Keywords: | COVID-19, Vaccine Diplomacy, China, Philippine",,
data_336.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,A CASE STUDY ON DISASTER RISK REDUCTION AND MANAGEMENT ON SELECTED AREAS IN CAVITE,Diana,Jean M.  Lasprillas Dongyeong Seo,,Bachelor of Arts in Foreign Service,April 2018,COLLEGE OF ARTS AND SCIENCES,,,,,,,,
data_337.jpg,,,,,,,,,,Mari M.  and Research,ABSTRACT,"This study was designed to assess the preparedness of the Local Government Units of selected areas in Cavite prior to the calamity occurrence. As well as the awareness of the residents of the two selected areas which are the City of Bacoor and Municipality of Silang. Another purpose of this study is to evaluate the complimentary activities of National Government and the Local Government in terms of preparing for calamities and making their constituents aware and prepared with regards to disaster preparedness. Bacoor City was included in the study because it is vulnerable to flood especially when there is a typhoon. Silang, on the other hand, is located along the West Valley Fault which is at risk when the ‘Big One’ earthquake happens. This study also scrutinized and analyzed the implemented plans and programs of the two Local Government Units as well as the assessment of the improvement of the respond of the Local Government Units to their constituents and the response and participation of the residents of the two communities from year 2013-2016 to their Local Government Unit’s programs This research suggests that there should be strong relationship among the National Government, Local Government an d their people to lessen the risk of disaster and avoid casualties during disaster strike.",College of Arts and Sciences,"Keywords: Case Study, Disaster Risk Reduction and Management, Selected Areas in Cavite",,
